,timestamp,ram_used_mb,ram_size_mb,largest_free_blocks,lfb_size_mb,swap_mb,swap_size_mb,cached_mb,cpu_0_load,cpu_1_load,cpu_2_load,cpu_3_load,cpu_4_load,cpu_5_load,cpu_6_load,cpu_7_load,cpu_8_load,cpu_9_load,cpu_10_load,cpu_11_load,cpu_0_freq,cpu_1_freq,cpu_2_freq,cpu_3_freq,cpu_4_freq,cpu_5_freq,cpu_6_freq,cpu_7_freq,cpu_8_freq,cpu_9_freq,cpu_10_freq,cpu_11_freq,EMC_%bandwidth,EMC_freq_mhz,gr3d_%bandwidth,gr3d_freq_mhz,gr3d2_%bandwidth,gr3d2_freq_mhz,nvjpg1,vic_freq,ape,CV0,CPU,Tdiode,SOC2,SOC0,CV1,GPU,SOC1,CV2,VDD_GPU_SOC_current,VDD_GPU_SOC_avg,VDD_CPU_CV_current,VDD_CPU_CV_avg,VIN_SYS_5V0_current,VIN_SYS_5V0_avg,NC_current,NC_avg,VDDQ_VDD2_1V8AO_current,VDDQ_VDD2_1V8AO_avg,NC_current,NC_avg
0,2023-08-07 17:30:28,2622,30623,3104,4,0,15311,0,3,0,2,0,4,1,1,0,4,0,0,0,2198,728,731,729,729,729,733,729,729,729,729,719,5,204,0,114,0,114,729,729,233,-256,46.812,35.75,42.906,43.812,-256,41.375,43.375,-256,4757,4757,1188,1188,4119,4119,0,0,803,803,0,0
1,2023-08-07 17:30:29,2617,30623,3105,4,0,15311,0,7,0,2,0,5,1,1,1,4,3,0,1,2195,729,729,729,729,721,729,729,736,746,729,731,2,204,0,114,0,114,729,729,233,-256,46.812,35.75,42.875,43.75,-256,41.156,43.312,-256,4757,4757,792,990,4119,4119,0,0,802,802,0,0
2,2023-08-07 17:30:31,2618,30623,3105,4,0,15311,0,7,0,0,0,3,1,1,0,4,2,0,1,730,729,728,730,729,729,729,729,728,730,729,722,0,2133,0,114,0,114,729,729,233,-256,46.781,35.75,42.875,43.812,-256,41,43.218,-256,4757,4757,792,924,4019,4085,0,0,702,769,0,0
3,2023-08-07 17:30:32,2617,30623,3105,4,0,15311,0,5,0,0,0,5,1,1,1,6,2,0,1,730,730,729,729,728,730,728,731,730,726,728,729,0,2133,0,114,0,114,729,729,233,-256,46.656,35.75,42.968,43.875,-256,41.437,43.187,-256,4757,4757,792,891,4025,4070,0,0,805,778,0,0
4,2023-08-07 17:30:33,2619,30623,3105,4,0,15311,0,6,1,1,0,4,4,0,1,4,1,1,3,728,716,702,732,745,730,729,731,749,729,729,738,0,204,0,114,0,114,729,729,233,-256,46.906,35.75,42.875,43.937,-256,41.406,43.218,-256,4757,4757,792,871,3717,3999,0,0,803,783,0,0
5,2023-08-07 17:30:34,2618,30623,3105,4,0,15311,0,4,0,0,0,3,3,2,2,5,0,0,2,729,718,729,721,772,730,728,729,727,704,731,730,0,2133,0,114,0,114,729,729,233,-256,46.656,35.75,42.875,43.812,-256,41.187,43.312,-256,4757,4757,792,858,3717,3952,0,0,802,786,0,0
6,2023-08-07 17:30:35,2619,30623,3105,4,0,15311,0,5,0,0,0,4,0,0,0,4,3,1,1,715,712,737,732,728,728,728,728,729,729,729,729,0,204,0,114,0,114,729,729,233,-256,46.687,35.75,42.937,43.781,-256,41.156,43.343,-256,4757,4757,792,848,3818,3933,0,0,802,788,0,0
7,2023-08-07 17:30:36,2617,30623,3105,4,0,15311,0,8,1,0,0,5,3,2,0,4,6,2,1,729,728,731,729,754,729,723,749,757,709,729,737,0,204,0,114,0,114,729,729,233,-256,47.031,36,43,43.812,-256,41.468,43.218,-256,4757,4757,792,841,3717,3906,0,0,702,777,0,0
8,2023-08-07 17:30:37,2618,30623,3105,4,0,15311,0,4,1,2,1,3,2,0,0,5,0,0,0,729,729,729,729,729,729,729,726,729,729,729,729,0,2133,0,114,0,114,729,729,233,-256,47.031,35.75,42.937,43.718,-256,41.218,43.281,-256,4757,4757,792,836,3717,3885,0,0,703,769,0,0
9,2023-08-07 17:30:38,2617,30623,3105,4,0,15311,0,5,0,0,0,5,0,0,1,5,0,0,1,729,728,729,722,729,736,729,729,729,728,730,729,0,204,0,114,0,114,729,729,233,-256,47.093,36,43.031,43.968,-256,41.187,43.468,-256,4757,4757,792,831,3723,3869,0,0,704,762,0,0
10,2023-08-07 17:30:39,2618,30623,3105,4,0,15311,0,6,1,0,0,2,1,3,2,4,1,0,0,2194,729,729,729,729,730,730,748,719,729,728,729,0,204,0,114,0,114,729,729,233,-256,46.875,35.75,43,43.875,-256,41.218,43.343,-256,4757,4757,792,828,3717,3855,0,0,702,757,0,0
11,2023-08-07 17:30:41,2618,30623,3105,4,0,15311,0,5,0,0,0,4,1,1,0,5,2,1,3,729,729,733,730,730,729,712,733,727,729,730,701,0,204,0,114,0,114,729,729,233,-256,46.781,35.75,43,43.875,-256,41.187,43.281,-256,4757,4757,792,825,3812,3851,0,0,802,761,0,0
12,2023-08-07 17:30:42,2617,30623,3105,4,0,15311,0,6,0,1,0,6,0,1,1,4,1,1,1,729,707,727,730,727,729,729,729,728,729,704,723,0,204,0,114,0,114,729,729,233,-256,46.812,35.75,42.968,43.843,-256,41.125,43.343,-256,4757,4757,792,822,3711,3840,0,0,802,764,0,0
13,2023-08-07 17:30:43,2618,30623,3105,4,0,15311,0,5,0,0,0,2,0,0,1,4,1,0,0,2194,729,728,735,729,729,728,729,729,706,728,697,0,204,0,114,0,114,729,729,233,-256,46.843,35.75,43,43.875,-256,41.218,43.25,-256,4757,4757,792,820,3717,3832,0,0,802,766,0,0
14,2023-08-07 17:30:44,2618,30623,3105,4,0,15311,0,4,1,0,0,5,0,0,1,3,0,1,1,2194,727,729,729,730,729,729,729,729,729,729,702,0,204,0,114,0,114,729,729,233,-256,46.687,36,43,43.812,-256,41.218,43.406,-256,4757,4757,792,818,3723,3824,0,0,704,762,0,0
15,2023-08-07 17:30:45,2617,30623,3105,4,0,15311,0,6,2,1,1,3,0,0,0,4,3,2,0,729,729,756,728,728,730,757,742,730,728,728,730,0,204,0,114,0,114,729,729,233,-256,46.875,36,43.093,44,-256,41.343,43.562,-256,4757,4757,792,816,3717,3818,0,0,703,758,0,0
16,2023-08-07 17:30:46,2618,30623,3105,4,0,15311,0,7,3,0,4,3,3,0,1,4,2,0,1,729,757,728,711,728,701,721,727,723,729,731,729,0,204,0,114,0,114,729,729,233,-256,46.875,36,43.093,44.093,-256,41.437,43.406,-256,4757,4757,1188,838,4119,3835,0,0,803,761,0,0
17,2023-08-07 17:30:47,2618,30623,3105,4,0,15311,0,7,0,0,3,3,3,2,2,6,1,1,0,729,729,729,729,728,728,729,714,729,730,725,729,1,204,0,114,0,114,729,729,233,-256,46.937,36,43,44,-256,41.531,43.437,-256,4757,4757,792,836,4119,3851,0,0,803,763,0,0
18,2023-08-07 17:30:48,2618,30623,3105,4,0,15311,0,6,0,0,0,3,1,0,0,3,2,0,1,2220,2194,728,729,729,730,709,727,729,729,728,726,0,204,0,114,0,114,729,729,233,-256,47.187,36,43.062,44.156,-256,41.406,43.437,-256,4757,4757,792,833,4119,3865,0,0,803,765,0,0
19,2023-08-07 17:30:49,2617,30623,3105,4,0,15311,0,4,0,1,1,4,2,0,2,3,1,0,0,886,730,728,734,729,729,729,728,727,729,721,729,0,2133,0,114,0,114,729,729,233,-256,46.968,36,43.125,44,-256,41.375,43.531,-256,4759,4757,792,831,4126,3878,0,0,805,767,0,0
20,2023-08-07 17:30:50,2618,30623,3105,4,0,15311,0,6,2,0,1,3,0,1,1,3,2,0,0,1225,729,729,729,729,729,729,773,730,731,729,729,0,204,0,114,0,114,729,729,233,-256,46.968,36,43.093,44,-256,41.718,43.437,-256,4759,4757,792,829,4025,3885,0,0,805,769,0,0
21,2023-08-07 17:30:51,2618,30623,3105,4,0,15311,0,4,1,0,0,5,0,0,0,4,0,0,0,729,729,729,728,737,729,741,729,732,724,705,730,0,2133,0,114,0,114,729,729,233,-256,47,36,43.156,44.062,-256,41.281,43.562,-256,4759,4757,792,828,4119,3896,0,0,803,771,0,0
22,2023-08-07 17:30:53,2617,30623,3105,4,0,15311,0,6,0,0,1,3,0,1,1,3,3,0,0,730,729,714,730,715,729,729,729,728,728,730,741,0,2133,0,114,0,114,729,729,233,-256,47,36,43.187,44.156,-256,41.437,43.593,-256,4757,4757,792,826,4019,3901,0,0,702,768,0,0
23,2023-08-07 17:30:54,2618,30623,3105,4,0,15311,0,6,0,0,0,4,1,0,0,5,0,0,3,729,729,729,729,744,729,729,728,729,726,729,729,0,204,0,114,0,114,729,729,233,-256,47,36,43.218,44.062,-256,41.562,43.531,-256,4757,4757,792,825,3818,3898,0,0,702,765,0,0
