08-06-2023 23:07:44 RAM 2409/30623MB (lfb 5448x4MB) SWAP 0/15311MB (cached 0MB) CPU [6%@729,0%@730,1%@728,0%@729,3%@723,0%@728,0%@694,4%@720,2%@729,2%@729,0%@757,0%@730] EMC_FREQ 7%@204 GR3D_FREQ 0%@114 GR3D2_FREQ 0%@114 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@48.156C Tdiode@37C SOC2@44.187C SOC0@45.093C CV1@-256C GPU@42.437C SOC1@44.312C CV2@-256C VDD_GPU_SOC 4757mW/4757mW VDD_CPU_CV 1188mW/1188mW VIN_SYS_5V0 3717mW/3717mW NC 0mW/0mW VDDQ_VDD2_1V8AO 803mW/803mW NC 0mW/0mW
08-06-2023 23:07:45 RAM 2387/30623MB (lfb 5448x4MB) SWAP 0/15311MB (cached 0MB) CPU [12%@730,10%@729,8%@741,7%@729,7%@729,7%@740,9%@730,8%@707,10%@730,9%@730,5%@728,7%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@114 GR3D2_FREQ 0%@114 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@48.093C Tdiode@36.75C SOC2@44.093C SOC0@44.812C CV1@-256C GPU@42.437C SOC1@44.406C CV2@-256C VDD_GPU_SOC 4757mW/4757mW VDD_CPU_CV 1981mW/1584mW VIN_SYS_5V0 4226mW/3971mW NC 0mW/0mW VDDQ_VDD2_1V8AO 905mW/854mW NC 0mW/0mW
08-06-2023 23:07:46 RAM 2381/30623MB (lfb 5448x4MB) SWAP 0/15311MB (cached 0MB) CPU [4%@729,3%@729,3%@728,1%@730,1%@730,0%@729,0%@730,1%@729,2%@727,0%@733,1%@729,0%@692] EMC_FREQ 0%@2133 GR3D_FREQ 0%@114 GR3D2_FREQ 0%@114 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@48.031C Tdiode@36.75C SOC2@44.062C SOC0@44.875C CV1@-256C GPU@42.218C SOC1@44.437C CV2@-256C VDD_GPU_SOC 4757mW/4757mW VDD_CPU_CV 792mW/1320mW VIN_SYS_5V0 3717mW/3886mW NC 0mW/0mW VDDQ_VDD2_1V8AO 703mW/803mW NC 0mW/0mW
08-06-2023 23:07:48 RAM 2381/30623MB (lfb 5448x4MB) SWAP 0/15311MB (cached 0MB) CPU [2%@729,1%@725,1%@728,0%@729,1%@731,0%@730,0%@730,0%@730,0%@737,1%@694,0%@728,1%@729] EMC_FREQ 2%@204 GR3D_FREQ 0%@114 GR3D2_FREQ 0%@114 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@47.687C Tdiode@37C SOC2@43.968C SOC0@44.812C CV1@-256C GPU@42.312C SOC1@44.312C CV2@-256C VDD_GPU_SOC 4757mW/4757mW VDD_CPU_CV 792mW/1188mW VIN_SYS_5V0 3711mW/3842mW NC 0mW/0mW VDDQ_VDD2_1V8AO 702mW/778mW NC 0mW/0mW
08-06-2023 23:07:49 RAM 2381/30623MB (lfb 5448x4MB) SWAP 0/15311MB (cached 0MB) CPU [5%@730,0%@729,0%@729,1%@729,2%@729,0%@729,1%@729,0%@729,3%@729,0%@729,2%@729,0%@730] EMC_FREQ 0%@2133 GR3D_FREQ 0%@114 GR3D2_FREQ 0%@114 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@47.875C Tdiode@36.75C SOC2@44.031C SOC0@44.781C CV1@-256C GPU@42.312C SOC1@44.343C CV2@-256C VDD_GPU_SOC 4757mW/4757mW VDD_CPU_CV 792mW/1109mW VIN_SYS_5V0 3711mW/3816mW NC 0mW/0mW VDDQ_VDD2_1V8AO 702mW/763mW NC 0mW/0mW
08-06-2023 23:07:50 RAM 2382/30623MB (lfb 5448x4MB) SWAP 0/15311MB (cached 0MB) CPU [3%@730,1%@729,0%@729,0%@729,1%@731,0%@729,0%@729,0%@730,2%@730,2%@729,0%@725,0%@692] EMC_FREQ 0%@204 GR3D_FREQ 0%@114 GR3D2_FREQ 0%@114 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@47.843C Tdiode@36.75C SOC2@43.968C SOC0@44.812C CV1@-256C GPU@42.218C SOC1@44.218C CV2@-256C VDD_GPU_SOC 4757mW/4757mW VDD_CPU_CV 792mW/1056mW VIN_SYS_5V0 3711mW/3798mW NC 0mW/0mW VDDQ_VDD2_1V8AO 702mW/752mW NC 0mW/0mW
08-06-2023 23:07:51 RAM 2382/30623MB (lfb 5448x4MB) SWAP 0/15311MB (cached 0MB) CPU [5%@730,0%@729,0%@729,0%@729,3%@729,0%@731,0%@730,0%@739,1%@729,0%@729,2%@729,2%@729] EMC_FREQ 0%@204 GR3D_FREQ 0%@114 GR3D2_FREQ 0%@114 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@47.687C Tdiode@36.75C SOC2@43.875C SOC0@44.718C CV1@-256C GPU@42.125C SOC1@44.187C CV2@-256C VDD_GPU_SOC 4757mW/4757mW VDD_CPU_CV 792mW/1018mW VIN_SYS_5V0 3723mW/3788mW NC 0mW/0mW VDDQ_VDD2_1V8AO 703mW/745mW NC 0mW/0mW
08-06-2023 23:07:52 RAM 2382/30623MB (lfb 5448x4MB) SWAP 0/15311MB (cached 0MB) CPU [4%@729,0%@728,0%@729,0%@729,2%@728,0%@729,0%@711,0%@728,2%@728,1%@729,1%@727,0%@729] EMC_FREQ 0%@204 GR3D_FREQ 0%@114 GR3D2_FREQ 0%@114 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@47.625C Tdiode@36.75C SOC2@43.781C SOC0@44.687C CV1@-256C GPU@42.281C SOC1@44.125C CV2@-256C VDD_GPU_SOC 4757mW/4757mW VDD_CPU_CV 792mW/990mW VIN_SYS_5V0 3717mW/3779mW NC 0mW/0mW VDDQ_VDD2_1V8AO 703mW/740mW NC 0mW/0mW
08-06-2023 23:07:53 RAM 2379/30623MB (lfb 5448x4MB) SWAP 0/15311MB (cached 0MB) CPU [3%@730,0%@729,0%@728,0%@694,1%@752,0%@729,0%@729,0%@761,3%@730,0%@729,0%@726,0%@730] EMC_FREQ 0%@204 GR3D_FREQ 0%@114 GR3D2_FREQ 0%@114 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@47.593C Tdiode@36.75C SOC2@43.75C SOC0@44.593C CV1@-256C GPU@42C SOC1@44.156C CV2@-256C VDD_GPU_SOC 4757mW/4757mW VDD_CPU_CV 792mW/968mW VIN_SYS_5V0 3717mW/3772mW NC 0mW/0mW VDDQ_VDD2_1V8AO 702mW/736mW NC 0mW/0mW
08-06-2023 23:07:54 RAM 2379/30623MB (lfb 5448x4MB) SWAP 0/15311MB (cached 0MB) CPU [3%@729,0%@729,0%@683,0%@729,1%@729,1%@750,0%@730,0%@726,1%@729,1%@737,0%@729,0%@730] EMC_FREQ 0%@204 GR3D_FREQ 0%@114 GR3D2_FREQ 0%@114 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@47.562C Tdiode@36.75C SOC2@43.875C SOC0@44.718C CV1@-256C GPU@42.093C SOC1@44.125C CV2@-256C VDD_GPU_SOC 4757mW/4757mW VDD_CPU_CV 792mW/950mW VIN_SYS_5V0 3711mW/3766mW NC 0mW/0mW VDDQ_VDD2_1V8AO 702mW/732mW NC 0mW/0mW
08-06-2023 23:07:55 RAM 2379/30623MB (lfb 5448x4MB) SWAP 0/15311MB (cached 0MB) CPU [3%@2195,0%@724,0%@729,0%@730,2%@729,0%@727,0%@730,0%@730,2%@728,0%@740,0%@729,0%@729] EMC_FREQ 0%@204 GR3D_FREQ 0%@114 GR3D2_FREQ 0%@114 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@47.625C Tdiode@36.5C SOC2@43.687C SOC0@44.593C CV1@-256C GPU@42.187C SOC1@44.062C CV2@-256C VDD_GPU_SOC 4757mW/4757mW VDD_CPU_CV 792mW/936mW VIN_SYS_5V0 3711mW/3761mW NC 0mW/0mW VDDQ_VDD2_1V8AO 702mW/729mW NC 0mW/0mW
