timestamp,ram_used_mb,ram_size_mb,largest_free_blocks,lfb_size_mb,swap_mb,swap_size_mb,cached_mb,cpu_0_load,cpu_1_load,cpu_2_load,cpu_3_load,cpu_4_load,cpu_5_load,cpu_6_load,cpu_7_load,cpu_8_load,cpu_9_load,cpu_10_load,cpu_11_load,cpu_0_freq,cpu_1_freq,cpu_2_freq,cpu_3_freq,cpu_4_freq,cpu_5_freq,cpu_6_freq,cpu_7_freq,cpu_8_freq,cpu_9_freq,cpu_10_freq,cpu_11_freq,EMC_%bandwidth,EMC_freq_mhz,gr3d_%bandwidth,gr3d_freq_mhz,gr3d2_%bandwidth,gr3d2_freq_mhz,nvjpg1,vic_freq,ape,CV0,CPU,Tdiode,SOC2,SOC0,CV1,GPU,SOC1,CV2,VDD_GPU_SOC_current,VDD_GPU_SOC_avg,VDD_CPU_CV_current,VDD_CPU_CV_avg,VIN_SYS_5V0_current,VIN_SYS_5V0_avg,NC_current,NC_avg,VDDQ_VDD2_1V8AO_current,VDDQ_VDD2_1V8AO_avg,NC_current.1,NC_avg.1,tegra
2023-08-06 21:55:12,2402,30623,5443,4,0,15311,0,4,0,0,0,1,0,0,0,2,2,0,0,2196,729,729,742,730,728,729,729,726,729,729,729,7,204,0,114,0,114,729,729,233,-256,48.281,37.0,44.187,45.156,-256,42.406,44.531,-256,4.757,4757,0.792,792,3.623,3623,0,0,0.704,704,0,0,9.876000000000001
2023-08-06 21:55:13,2395,30623,5443,4,0,15311,0,5,5,2,3,3,2,4,6,7,4,4,4,732,729,729,1369,731,735,729,729,2197,2195,2196,2194,0,2133,0,114,0,114,729,729,233,-256,49.156,37.0,44.312,44.906,-256,42.437,44.437,-256,4.757,4757,1.585,1188,4.019,3821,0,0,0.803,753,0,0,10.63364705882353
2023-08-06 21:55:14,2376,30623,5443,4,0,15311,0,11,6,5,7,6,5,1,2,7,6,2,4,2193,729,749,730,728,740,730,729,736,724,729,736,5,204,0,114,0,114,729,729,233,-256,48.031,37.0,44.156,45.093,-256,42.375,44.593,-256,4.759,4757,1.188,1188,3.711,3784,0,0,0.702,736,0,0,10.508694063926942
2023-08-06 21:55:15,2376,30623,5443,4,0,15311,0,6,0,2,0,0,0,3,0,2,0,2,0,2194,730,729,723,729,729,730,735,1672,1863,1857,729,2,204,0,114,0,114,729,729,233,-256,47.937,37.0,44.062,44.968,-256,42.656,44.437,-256,4.757,4757,0.792,1089,3.711,3766,0,0,0.702,727,0,0,10.292865377023293
2023-08-06 21:55:16,2377,30623,5443,4,0,15311,0,2,0,0,2,4,0,0,2,3,0,0,1,729,729,726,729,730,729,760,728,729,729,729,730,1,204,0,114,0,114,729,729,233,-256,48.0,36.75,44.062,45.0,-256,42.343,44.625,-256,4.757,4757,0.792,1029,3.611,3735,0,0,0.702,722,0,0,10.137492192852765
2023-08-06 21:55:17,2376,30623,5443,4,0,15311,0,2,0,0,0,0,0,0,0,2,0,0,0,2195,727,729,728,724,728,730,720,729,736,737,744,0,204,0,114,0,114,729,729,233,-256,48.093,37.0,43.968,44.781,-256,42.468,44.343,-256,4.757,4757,0.792,990,3.617,3715,0,0,0.703,719,0,0,10.046204646450224
2023-08-06 21:55:18,2379,30623,5443,4,0,15311,0,1,0,0,0,1,0,0,1,1,1,1,0,730,729,729,726,729,729,745,729,729,732,737,746,0,204,0,114,0,114,729,729,233,-256,47.75,37.0,43.968,44.781,-256,42.281,44.437,-256,4.757,4757,0.792,961,3.623,3702,0,0,0.704,717,0,0,9.990560737330325
2023-08-06 21:55:19,2379,30623,5443,4,0,15311,0,3,0,2,0,2,2,0,1,0,0,0,0,2191,730,732,728,752,728,729,695,729,738,728,730,0,204,0,114,0,114,729,729,233,-256,47.875,36.75,44.031,44.781,-256,42.156,44.5,-256,4.757,4757,0.792,940,3.611,3690,0,0,0.702,715,0,0,9.949633120464894
2023-08-06 21:55:20,2379,30623,5443,4,0,15311,0,3,0,0,0,3,0,0,0,1,1,0,0,727,705,729,729,728,726,730,729,729,707,729,729,0,204,0,114,0,114,729,729,233,-256,47.656,36.75,43.937,44.718,-256,42.281,44.281,-256,4.757,4757,0.792,924,3.611,3681,0,0,0.702,713,0,0,9.922237679465754
2023-08-06 21:55:21,2378,30623,5443,4,0,15311,0,2,0,0,0,1,0,0,0,1,1,0,0,2226,732,731,729,729,729,729,717,729,729,729,721,0,204,0,114,0,114,729,729,233,-256,48.031,36.75,44.0,44.968,-256,42.093,44.5,-256,4.757,4757,0.792,910,3.611,3674,0,0,0.702,712,0,0,9.903641067362589
2023-08-06 21:55:23,2378,30623,5443,4,0,15311,0,2,0,0,0,1,0,0,0,2,2,0,0,2195,727,734,729,729,728,728,729,718,729,716,729,0,204,0,114,0,114,729,729,233,-256,47.718,36.75,43.875,44.718,-256,42.468,44.218,-256,4.757,4757,0.792,900,3.611,3669,0,0,0.702,711,0,0,9.890896750365618
2023-08-06 21:55:24,2379,30623,5443,4,0,15311,0,3,1,0,0,1,0,1,0,0,0,0,2,750,729,729,729,729,690,730,729,729,696,690,730,0,204,0,114,0,114,729,729,233,-256,47.781,36.75,43.937,44.781,-256,42.031,44.187,-256,4.757,4757,0.792,891,3.623,3665,0,0,0.703,710,0,0,9.886060789330351
2023-08-06 21:55:25,2379,30623,5443,4,0,15311,0,3,0,0,0,1,0,0,0,4,0,2,0,729,731,729,729,729,729,729,746,729,729,729,729,0,204,0,114,0,114,729,729,233,-256,47.656,36.75,43.781,44.718,-256,42.125,44.25,-256,4.757,4757,0.792,883,3.617,3661,0,0,0.703,710,0,0,9.880892477267116
2023-08-06 21:55:26,2379,30623,5443,4,0,15311,0,3,0,0,0,0,0,0,1,0,0,0,0,727,756,729,729,728,729,729,729,742,730,730,711,0,204,0,114,0,114,729,729,233,-256,47.562,36.5,43.781,44.687,-256,42.031,44.187,-256,4.757,4757,0.792,876,3.611,3657,0,0,0.702,709,0,0,9.875186031656208
2023-08-06 21:55:27,2378,30623,5443,4,0,15311,0,3,1,0,0,2,0,0,0,2,0,0,0,725,730,729,730,729,729,729,712,730,728,729,729,0,204,0,114,0,114,729,729,233,-256,47.656,36.5,43.843,44.656,-256,42.125,44.031,-256,4.757,4757,0.792,871,3.611,3654,0,0,0.702,709,0,0,9.871211352123783
2023-08-06 21:55:28,2378,30623,5443,4,0,15311,0,3,1,0,0,1,0,0,0,1,0,0,0,729,726,729,729,729,730,729,764,729,729,729,728,0,204,0,114,0,114,729,729,233,-256,47.531,36.5,43.625,44.531,-256,41.968,44.0,-256,4.757,4757,0.792,866,3.611,3652,0,0,0.702,708,0,0,9.8684387322583
2023-08-06 21:55:29,2377,30623,5444,4,0,15311,0,2,0,0,0,7,1,0,0,1,0,0,0,2224,734,715,736,728,731,729,717,728,729,718,727,0,204,0,114,0,114,729,729,233,-256,47.625,36.75,43.75,44.687,-256,42.312,44.187,-256,4.757,4757,0.792,861,4.019,3673,0,0,0.702,708,0,0,9.989188012251494
2023-08-06 21:55:30,2378,30623,5444,4,0,15311,0,1,0,0,0,1,1,0,0,2,1,1,0,732,729,729,729,723,729,728,774,729,730,729,729,0,204,0,114,0,114,729,729,233,-256,47.656,36.5,43.812,44.593,-256,42.031,44.187,-256,4.757,4757,0.792,858,4.025,3693,0,0,0.704,708,0,0,10.075972930316716
2023-08-06 21:55:31,2377,30623,5444,4,0,15311,0,2,0,0,0,1,0,0,0,2,0,0,0,729,736,729,730,730,729,729,732,728,730,705,730,0,204,0,114,0,114,729,729,233,-256,47.625,36.5,43.531,44.718,-256,42.156,43.937,-256,4.757,4757,0.792,854,4.019,3710,0,0,0.703,707,0,0,10.134547820124642
2023-08-06 21:55:32,2378,30623,5444,4,0,15311,0,2,0,0,0,0,1,0,0,1,1,0,0,1026,730,729,734,729,729,730,728,744,729,729,729,0,204,0,114,0,114,729,729,233,-256,47.468,36.5,43.593,44.468,-256,42.0,44.093,-256,4.757,4757,0.792,851,4.019,3725,0,0,0.702,707,0,0,10.175215924089063
