timestamp,ram_used_mb,ram_size_mb,largest_free_blocks,lfb_size_mb,swap_mb,swap_size_mb,cached_mb,cpu_0_load,cpu_1_load,cpu_2_load,cpu_3_load,cpu_4_load,cpu_5_load,cpu_6_load,cpu_7_load,cpu_8_load,cpu_9_load,cpu_10_load,cpu_11_load,cpu_0_freq,cpu_1_freq,cpu_2_freq,cpu_3_freq,cpu_4_freq,cpu_5_freq,cpu_6_freq,cpu_7_freq,cpu_8_freq,cpu_9_freq,cpu_10_freq,cpu_11_freq,EMC_%bandwidth,EMC_freq_mhz,gr3d_%bandwidth,gr3d_freq_mhz,gr3d2_%bandwidth,gr3d2_freq_mhz,nvjpg1,vic_freq,ape,CV0,CPU,Tdiode,SOC2,SOC0,CV1,GPU,SOC1,CV2,VDD_GPU_SOC_current,VDD_GPU_SOC_avg,VDD_CPU_CV_current,VDD_CPU_CV_avg,VIN_SYS_5V0_current,VIN_SYS_5V0_avg,NC_current,NC_avg,VDDQ_VDD2_1V8AO_current,VDDQ_VDD2_1V8AO_avg,NC_current.1,NC_avg.1,tegra
2023-08-07 18:31:55,2633,30623,2960,4,0,15311,0,5,2,4,2,6,2,0,0,4,0,0,0,729,725,729,729,729,728,722,729,731,729,730,729,9,204,0,114,0,114,729,729,233,-256,47.218,36.25,43.375,44.218,-256,41.687,43.687,-256,4.757,4757,1.188,1188,3.818,3818,0,0,0.802,802,0,0,10.565
2023-08-07 18:31:56,2630,30623,2960,4,0,15311,0,8,2,2,2,4,1,1,2,4,1,0,0,729,726,729,729,729,729,729,729,720,729,735,729,0,2133,0,114,0,114,729,729,233,-256,47.156,36.25,43.281,44.218,-256,41.625,43.75,-256,4.757,4757,1.188,1188,3.818,3818,0,0,0.802,802,0,0,10.565
2023-08-07 18:31:57,2630,30623,2960,4,0,15311,0,8,1,1,4,5,2,0,1,5,0,1,3,730,728,729,729,729,729,729,708,730,729,729,729,0,2133,0,114,0,114,729,729,233,-256,47.281,36.25,43.281,44.125,-256,41.625,43.687,-256,4.757,4757,1.188,1188,3.818,3818,0,0,0.802,802,0,0,10.565
2023-08-07 18:31:58,2630,30623,2960,4,0,15311,0,7,1,1,2,6,1,3,1,5,0,0,2,729,728,728,729,738,729,728,729,720,729,728,727,0,2133,0,114,0,114,729,729,233,-256,47.25,36.0,43.281,44.343,-256,41.5,43.937,-256,4.757,4757,1.188,1188,3.824,3819,0,0,0.805,802,0,0,10.568553099091984
2023-08-07 18:31:59,2631,30623,2960,4,0,15311,0,6,0,0,0,6,0,1,0,5,3,0,0,729,703,729,730,752,730,729,729,762,717,728,750,0,2133,0,114,0,114,729,729,233,-256,47.218,36.0,43.406,44.25,-256,41.843,43.75,-256,4.757,4757,1.188,1188,3.717,3799,0,0,0.803,802,0,0,10.531211099491543
2023-08-07 18:32:00,2630,30623,2960,4,0,15311,0,6,1,0,0,5,0,1,2,5,0,2,2,729,730,729,728,729,730,729,740,722,730,729,729,0,204,0,114,0,114,729,729,233,-256,47.5,36.25,43.343,44.218,-256,41.5,43.687,-256,4.757,4757,0.792,1122,3.717,3785,0,0,0.802,802,0,0,10.373718979181755
2023-08-07 18:32:01,2631,30623,2960,4,0,15311,0,7,0,0,1,4,2,0,0,5,1,0,2,728,723,728,730,729,728,721,728,729,729,729,729,0,2133,0,114,0,114,729,729,233,-256,47.156,36.25,43.375,44.156,-256,41.718,43.656,-256,4.757,4757,1.188,1131,3.818,3790,0,0,0.802,802,0,0,10.436253251663468
2023-08-07 18:32:02,2631,30623,2960,4,0,15311,0,8,1,0,2,2,1,1,4,4,0,0,1,729,729,729,729,730,729,729,730,729,729,729,729,0,2133,0,114,0,114,729,729,233,-256,47.343,36.25,43.375,44.218,-256,41.781,43.718,-256,4.757,4757,0.792,1089,3.818,3793,0,0,0.802,802,0,0,10.351172542597377
2023-08-07 18:32:03,2629,30623,2960,4,0,15311,0,9,2,1,0,4,3,1,1,5,1,0,2,729,728,729,729,726,726,729,759,730,730,729,730,0,204,0,114,0,114,729,729,233,-256,47.125,36.25,43.406,44.187,-256,41.687,43.687,-256,4.757,4757,0.792,1056,3.723,3785,0,0,0.704,791,0,0,10.23388792234537
2023-08-07 18:32:05,2629,30623,2960,4,0,15311,0,7,2,0,0,3,2,1,1,5,0,0,5,729,705,745,729,729,746,729,731,729,750,729,728,0,204,0,114,0,114,729,729,233,-256,47.312,36.25,43.437,44.25,-256,41.531,43.812,-256,4.757,4757,1.188,1069,3.818,3788,0,0,0.803,792,0,0,10.33641775977762
