timestamp,ram_used_mb,ram_size_mb,largest_free_blocks,lfb_size_mb,swap_mb,swap_size_mb,cached_mb,cpu_0_load,cpu_1_load,cpu_2_load,cpu_3_load,cpu_4_load,cpu_5_load,cpu_6_load,cpu_7_load,cpu_8_load,cpu_9_load,cpu_10_load,cpu_11_load,cpu_0_freq,cpu_1_freq,cpu_2_freq,cpu_3_freq,cpu_4_freq,cpu_5_freq,cpu_6_freq,cpu_7_freq,cpu_8_freq,cpu_9_freq,cpu_10_freq,cpu_11_freq,EMC_%bandwidth,EMC_freq_mhz,gr3d_%bandwidth,gr3d_freq_mhz,gr3d2_%bandwidth,gr3d2_freq_mhz,nvjpg1,vic_freq,ape,CV0,CPU,Tdiode,SOC2,SOC0,CV1,GPU,SOC1,CV2,VDD_GPU_SOC_current,VDD_GPU_SOC_avg,VDD_CPU_CV_current,VDD_CPU_CV_avg,VIN_SYS_5V0_current,VIN_SYS_5V0_avg,NC_current,NC_avg,VDDQ_VDD2_1V8AO_current,VDDQ_VDD2_1V8AO_avg,NC_current.1,NC_avg.1,tegra
2023-09-20 00:08:25,5053,30623,545,4,612,15311,4,0,0,0,0,0,0,0,0,0,0,0,0,2193,727,728,727,728,729,729,729,729,729,729,729,8,204,0,114,0,114,729,729,233,-256,46.843,36.0,43.125,44.125,-256,41.468,45.156,-256,4.755,4755,0.792,792,4.83,4830,0,0,0.704,704,0,0,11.081
2023-09-20 00:08:26,5053,30623,545,4,612,15311,4,0,0,0,0,0,0,0,0,1,0,0,0,2158,729,728,729,729,729,723,729,729,728,765,730,3,204,0,114,0,114,729,729,233,-256,46.812,36.0,43.093,44.156,-256,41.468,45.156,-256,4.755,4755,0.792,792,4.73,4780,0,0,0.704,704,0,0,11.022176470588235
2023-09-20 00:08:27,5050,30623,545,4,612,15311,4,1,0,0,1,5,1,0,0,0,0,0,0,2193,744,727,729,729,729,729,729,733,722,720,729,2,204,0,114,0,114,729,729,233,-256,47.031,36.0,43.125,44.156,-256,41.593,45.218,-256,4.755,4755,0.792,792,5.14,4900,0,0,0.805,737,0,0,11.236707762557078
2023-09-20 00:08:29,5049,30623,545,4,612,15311,4,1,0,0,0,2,0,1,1,0,0,0,0,2193,2193,2179,737,729,729,737,729,729,722,742,736,1,204,0,114,0,114,729,729,233,-256,46.843,36.0,42.968,44.0,-256,41.156,45.062,-256,4.757,4755,0.792,792,5.14,4960,0,0,0.704,729,0,0,11.29841018555073
2023-09-20 00:08:30,5050,30623,545,4,612,15311,4,0,2,0,0,0,0,0,0,0,0,0,0,730,728,729,729,729,718,728,729,700,729,730,726,0,204,0,114,0,114,729,729,233,-256,46.75,36.0,43.062,44.062,-256,41.531,45.093,-256,4.755,4755,0.792,792,5.14,4996,0,0,0.704,724,0,0,11.331798745086727
2023-09-20 00:08:31,5050,30623,545,4,612,15311,4,1,0,0,0,0,0,0,0,0,0,0,0,2190,729,729,741,729,729,729,719,729,729,729,728,0,204,0,114,0,114,729,729,233,-256,46.906,35.75,43.0,44.125,-256,41.343,44.906,-256,4.755,4755,0.792,792,5.14,5020,0,0,0.704,720,0,0,11.351927216039877
2023-09-20 00:08:32,5050,30623,545,4,612,15311,4,1,0,0,0,0,0,0,0,0,0,0,0,1390,726,730,729,717,730,730,729,730,729,729,730,0,204,0,114,0,114,729,729,233,-256,47.0,36.0,42.937,43.937,-256,41.093,44.906,-256,4.755,4755,0.792,792,5.14,5037,0,0,0.704,718,0,0,11.364701029711142
2023-09-20 00:08:33,5049,30623,545,4,612,15311,4,0,0,0,0,0,0,0,0,3,0,0,0,2194,729,729,730,729,732,727,728,728,729,729,729,0,204,0,114,0,114,729,729,233,-256,46.718,35.75,42.937,43.906,-256,41.343,45.093,-256,4.755,4755,0.792,792,5.132,5049,0,0,0.704,716,0,0,11.370526550477175
2023-09-20 00:08:34,5049,30623,545,4,612,15311,4,1,0,0,0,0,0,0,0,0,0,0,0,717,726,729,705,730,729,729,729,729,731,730,729,0,204,0,114,0,114,729,729,233,-256,46.75,35.75,42.968,43.906,-256,41.125,45.0,-256,4.755,4755,0.792,792,5.032,5047,0,0,0.704,715,0,0,11.343164424870613
2023-09-20 00:08:35,5051,30623,545,4,612,15311,4,0,0,0,0,1,0,0,0,0,0,0,0,2194,727,729,729,730,729,729,730,729,743,729,729,0,204,0,114,0,114,729,729,233,-256,46.812,35.75,42.875,43.843,-256,41.218,44.875,-256,4.755,4755,0.792,792,4.931,5035,0,0,0.704,714,0,0,11.293409648114105
