,timestamp,ram_used_mb,ram_size_mb,largest_free_blocks,lfb_size_mb,swap_mb,swap_size_mb,cached_mb,cpu_0_load,cpu_1_load,cpu_2_load,cpu_3_load,cpu_4_load,cpu_5_load,cpu_6_load,cpu_7_load,cpu_8_load,cpu_9_load,cpu_10_load,cpu_11_load,cpu_0_freq,cpu_1_freq,cpu_2_freq,cpu_3_freq,cpu_4_freq,cpu_5_freq,cpu_6_freq,cpu_7_freq,cpu_8_freq,cpu_9_freq,cpu_10_freq,cpu_11_freq,EMC_%bandwidth,EMC_freq_mhz,gr3d_%bandwidth,gr3d_freq_mhz,gr3d2_%bandwidth,gr3d2_freq_mhz,nvjpg1,vic_freq,ape,CV0,CPU,Tdiode,SOC2,SOC0,CV1,GPU,SOC1,CV2,VDD_GPU_SOC_current,VDD_GPU_SOC_avg,VDD_CPU_CV_current,VDD_CPU_CV_avg,VIN_SYS_5V0_current,VIN_SYS_5V0_avg,NC_current,NC_avg,VDDQ_VDD2_1V8AO_current,VDDQ_VDD2_1V8AO_avg,NC_current,NC_avg
0,2023-09-20 00:08:25,5053,30623,545,4,612,15311,4,0,0,0,0,0,0,0,0,0,0,0,0,2193,727,728,727,728,729,729,729,729,729,729,729,8,204,0,114,0,114,729,729,233,-256,46.843,36,43.125,44.125,-256,41.468,45.156,-256,4755,4755,792,792,4830,4830,0,0,704,704,0,0
1,2023-09-20 00:08:26,5053,30623,545,4,612,15311,4,0,0,0,0,0,0,0,0,1,0,0,0,2158,729,728,729,729,729,723,729,729,728,765,730,3,204,0,114,0,114,729,729,233,-256,46.812,36,43.093,44.156,-256,41.468,45.156,-256,4755,4755,792,792,4730,4780,0,0,704,704,0,0
2,2023-09-20 00:08:27,5050,30623,545,4,612,15311,4,1,0,0,1,5,1,0,0,0,0,0,0,2193,744,727,729,729,729,729,729,733,722,720,729,2,204,0,114,0,114,729,729,233,-256,47.031,36,43.125,44.156,-256,41.593,45.218,-256,4755,4755,792,792,5140,4900,0,0,805,737,0,0
3,2023-09-20 00:08:29,5049,30623,545,4,612,15311,4,1,0,0,0,2,0,1,1,0,0,0,0,2193,2193,2179,737,729,729,737,729,729,722,742,736,1,204,0,114,0,114,729,729,233,-256,46.843,36,42.968,44,-256,41.156,45.062,-256,4757,4755,792,792,5140,4960,0,0,704,729,0,0
4,2023-09-20 00:08:30,5050,30623,545,4,612,15311,4,0,2,0,0,0,0,0,0,0,0,0,0,730,728,729,729,729,718,728,729,700,729,730,726,0,204,0,114,0,114,729,729,233,-256,46.75,36,43.062,44.062,-256,41.531,45.093,-256,4755,4755,792,792,5140,4996,0,0,704,724,0,0
5,2023-09-20 00:08:31,5050,30623,545,4,612,15311,4,1,0,0,0,0,0,0,0,0,0,0,0,2190,729,729,741,729,729,729,719,729,729,729,728,0,204,0,114,0,114,729,729,233,-256,46.906,35.75,43,44.125,-256,41.343,44.906,-256,4755,4755,792,792,5140,5020,0,0,704,720,0,0
6,2023-09-20 00:08:32,5050,30623,545,4,612,15311,4,1,0,0,0,0,0,0,0,0,0,0,0,1390,726,730,729,717,730,730,729,730,729,729,730,0,204,0,114,0,114,729,729,233,-256,47,36,42.937,43.937,-256,41.093,44.906,-256,4755,4755,792,792,5140,5037,0,0,704,718,0,0
7,2023-09-20 00:08:33,5049,30623,545,4,612,15311,4,0,0,0,0,0,0,0,0,3,0,0,0,2194,729,729,730,729,732,727,728,728,729,729,729,0,204,0,114,0,114,729,729,233,-256,46.718,35.75,42.937,43.906,-256,41.343,45.093,-256,4755,4755,792,792,5132,5049,0,0,704,716,0,0
8,2023-09-20 00:08:34,5049,30623,545,4,612,15311,4,1,0,0,0,0,0,0,0,0,0,0,0,717,726,729,705,730,729,729,729,729,731,730,729,0,204,0,114,0,114,729,729,233,-256,46.75,35.75,42.968,43.906,-256,41.125,45,-256,4755,4755,792,792,5032,5047,0,0,704,715,0,0
9,2023-09-20 00:08:35,5051,30623,545,4,612,15311,4,0,0,0,0,1,0,0,0,0,0,0,0,2194,727,729,729,730,729,729,730,729,743,729,729,0,204,0,114,0,114,729,729,233,-256,46.812,35.75,42.875,43.843,-256,41.218,44.875,-256,4755,4755,792,792,4931,5035,0,0,704,714,0,0
10,2023-09-20 00:08:36,5051,30623,545,4,612,15311,4,0,0,0,0,0,0,0,0,0,0,0,0,1054,729,731,728,729,729,734,729,731,729,729,729,0,204,0,114,0,114,729,729,233,-256,46.625,35.75,42.906,43.875,-256,41.031,44.906,-256,4755,4755,792,792,4730,5007,0,0,704,713,0,0
11,2023-09-20 00:08:37,5051,30623,545,4,612,15311,4,0,0,0,0,0,0,0,0,0,0,0,0,1623,729,728,729,735,731,729,740,729,729,729,729,0,204,0,114,0,114,729,729,233,-256,46.656,36,42.937,43.937,-256,41.156,44.968,-256,4755,4755,792,792,4730,4984,0,0,704,712,0,0
12,2023-09-20 00:08:38,5051,30623,545,4,612,15311,4,0,0,0,0,0,0,0,0,0,0,0,0,2194,729,727,729,704,729,729,729,730,730,727,729,0,204,0,114,0,114,729,729,233,-256,46.75,35.75,42.937,43.906,-256,41.031,45.031,-256,4755,4755,792,792,4830,4972,0,0,704,711,0,0
13,2023-09-20 00:08:39,5051,30623,545,4,612,15311,4,0,0,0,0,1,0,0,0,0,0,1,0,729,732,729,729,746,729,729,729,729,729,729,729,0,204,0,114,0,114,729,729,233,-256,46.781,35.75,42.843,44,-256,41.125,44.843,-256,4757,4755,792,792,4730,4955,0,0,704,711,0,0
14,2023-09-20 00:08:40,5051,30623,545,4,612,15311,4,0,0,0,0,0,0,0,0,0,0,0,0,729,729,729,729,730,738,729,727,736,767,751,738,0,204,0,114,0,114,729,729,233,-256,46.5,35.75,42.781,43.906,-256,40.968,45,-256,4755,4755,792,792,4730,4940,0,0,704,710,0,0
15,2023-09-20 00:08:41,5051,30623,545,4,612,15311,4,0,0,0,0,0,0,0,0,0,1,0,0,765,728,729,729,704,729,729,730,701,729,736,733,0,204,0,114,0,114,729,729,233,-256,46.593,35.75,42.937,43.843,-256,41.093,44.843,-256,4755,4755,792,792,4730,4927,0,0,704,710,0,0
16,2023-09-20 00:08:42,5051,30623,545,4,612,15311,4,1,0,0,0,0,0,0,0,0,0,0,0,728,729,729,729,729,729,732,728,729,729,729,727,0,204,0,114,0,114,729,729,233,-256,46.468,35.75,42.75,43.812,-256,41,44.812,-256,4755,4755,792,792,4730,4915,0,0,704,709,0,0
17,2023-09-20 00:08:43,5051,30623,545,4,612,15311,4,0,0,0,0,0,0,0,0,0,0,0,0,2194,729,728,729,729,730,744,729,724,729,729,727,0,204,0,114,0,114,729,729,233,-256,46.531,35.75,42.781,43.843,-256,41.093,44.937,-256,4755,4755,792,792,4730,4905,0,0,704,709,0,0
18,2023-09-20 00:08:44,5051,30623,545,4,612,15311,4,1,0,0,0,0,0,0,0,0,0,0,0,2190,730,730,730,730,728,730,727,730,729,729,729,0,204,0,114,0,114,729,729,233,-256,46.5,35.75,42.781,43.875,-256,40.906,44.843,-256,4755,4755,792,792,4730,4896,0,0,704,709,0,0
19,2023-09-20 00:08:45,5051,30623,545,4,612,15311,4,0,0,0,0,0,0,0,0,0,0,0,0,731,729,729,722,729,684,729,729,763,729,732,734,0,204,0,114,0,114,729,729,233,-256,46.312,35.5,42.75,43.75,-256,41.031,44.75,-256,4755,4755,792,792,4730,4887,0,0,704,709,0,0
20,2023-09-20 00:08:46,5051,30623,545,4,612,15311,4,1,0,0,0,0,0,0,0,0,0,0,0,729,729,728,730,729,728,729,729,732,729,719,731,0,204,0,114,0,114,729,729,233,-256,46.375,35.5,42.656,43.812,-256,40.781,44.937,-256,4755,4755,792,792,4730,4880,0,0,704,708,0,0
21,2023-09-20 00:08:47,5051,30623,545,4,612,15311,4,1,0,0,0,0,0,0,0,0,0,0,0,2193,725,714,729,729,729,733,729,729,729,728,729,0,204,0,114,0,114,729,729,233,-256,46.25,35.5,42.687,43.656,-256,41.062,44.687,-256,4755,4755,792,792,4730,4873,0,0,704,708,0,0
22,2023-09-20 00:08:48,5051,30623,545,4,612,15311,4,1,0,0,0,0,0,0,0,0,0,0,0,1280,729,729,729,728,729,742,731,729,729,774,728,0,204,0,114,0,114,729,729,233,-256,46.343,35.5,42.625,43.625,-256,41.031,44.625,-256,4755,4755,792,792,4730,4867,0,0,704,708,0,0
23,2023-09-20 00:08:49,5051,30623,545,4,612,15311,4,1,0,0,0,0,0,0,0,0,0,0,0,2194,730,729,729,724,729,729,728,728,729,714,750,0,204,0,624,0,624,729,729,233,-256,46.593,35.5,42.625,43.75,-256,41.156,44.843,-256,4755,4755,792,792,4730,4861,0,0,704,708,0,0
24,2023-09-20 00:08:51,5051,30623,545,4,612,15311,4,1,0,0,0,0,0,0,0,0,0,0,0,2193,726,727,730,728,728,717,729,728,728,728,729,0,204,0,216,0,216,729,729,233,-256,46.656,35.5,42.656,43.593,-256,40.75,44.656,-256,4755,4755,792,792,4730,4856,0,0,704,708,0,0
25,2023-09-20 00:08:52,5051,30623,545,4,612,15311,4,0,0,0,0,0,0,0,0,0,0,0,0,726,729,722,729,729,702,729,734,729,728,728,728,0,204,0,216,0,216,729,729,233,-256,46.375,35.5,42.687,43.75,-256,40.843,44.656,-256,4755,4755,792,792,4730,4851,0,0,704,707,0,0
26,2023-09-20 00:08:53,5051,30623,545,4,612,15311,4,0,0,0,0,0,0,0,0,0,0,0,0,2125,729,729,728,729,729,728,729,729,735,729,728,0,204,0,216,0,216,729,729,233,-256,46.5,35.5,42.625,43.625,-256,40.718,44.625,-256,4755,4755,792,792,4730,4846,0,0,704,707,0,0
27,2023-09-20 00:08:54,5051,30623,545,4,612,15311,4,1,0,0,0,1,0,0,0,0,0,0,0,2197,729,729,702,729,729,729,729,728,741,729,728,0,204,0,216,0,216,729,729,233,-256,46.25,35.5,42.562,43.593,-256,40.906,44.656,-256,4755,4755,792,792,4730,4842,0,0,704,707,0,0
28,2023-09-20 00:08:55,5051,30623,545,4,612,15311,4,0,0,0,0,0,0,0,0,0,0,0,0,2193,730,732,727,729,729,728,729,736,729,761,728,0,204,0,216,0,216,729,729,233,-256,46.343,35.25,42.718,43.718,-256,40.968,44.687,-256,4755,4755,792,792,4730,4838,0,0,704,707,0,0
29,2023-09-20 00:08:56,5050,30623,545,4,612,15311,4,0,0,0,0,0,0,0,0,0,1,0,0,1506,741,729,727,727,729,741,729,728,729,729,729,0,204,0,216,0,216,729,729,233,-256,46.25,35.5,42.5,43.593,-256,40.75,44.593,-256,4755,4755,792,792,4730,4835,0,0,704,707,0,0
30,2023-09-20 00:08:57,5051,30623,545,4,612,15311,4,2,0,0,0,0,0,0,0,0,0,0,0,729,729,724,729,729,729,730,725,728,729,728,729,0,204,0,216,0,216,729,729,233,-256,46.25,35.5,42.656,43.5,-256,40.843,44.593,-256,4755,4755,792,792,4730,4831,0,0,704,707,0,0
31,2023-09-20 00:08:58,5051,30623,545,4,612,15311,4,0,0,0,0,0,0,0,0,0,0,0,0,729,695,731,729,729,729,728,742,729,730,729,729,0,204,0,216,0,216,729,729,233,-256,46.5,35.5,42.531,43.468,-256,40.843,44.5,-256,4755,4755,792,792,4730,4828,0,0,704,707,0,0
32,2023-09-20 00:08:59,5051,30623,545,4,612,15311,4,1,0,0,0,0,0,0,0,0,0,0,0,2194,730,729,730,729,730,729,729,730,729,729,730,0,204,0,216,0,216,729,729,233,-256,46.593,35.25,42.468,43.468,-256,40.906,44.5,-256,4755,4755,792,792,4730,4825,0,0,704,707,0,0
33,2023-09-20 00:09:00,5051,30623,545,4,612,15311,4,0,0,0,0,1,0,0,0,0,0,0,0,2194,729,729,742,728,730,729,726,728,730,730,728,0,204,0,216,0,216,729,729,233,-256,46.25,35.5,42.625,43.531,-256,40.593,44.593,-256,4755,4755,792,792,4730,4822,0,0,704,706,0,0
34,2023-09-20 00:09:01,5051,30623,545,4,612,15311,4,0,0,0,0,0,0,0,0,1,2,1,0,730,720,729,729,729,704,728,739,729,735,729,729,0,204,0,216,0,216,729,729,233,-256,46.343,35.5,42.531,43.468,-256,40.781,44.406,-256,4755,4755,792,792,4730,4820,0,0,704,706,0,0
