timestamp,ram_used_mb,ram_size_mb,largest_free_blocks,lfb_size_mb,swap_mb,swap_size_mb,cached_mb,cpu_0_load,cpu_1_load,cpu_2_load,cpu_3_load,cpu_4_load,cpu_5_load,cpu_6_load,cpu_7_load,cpu_8_load,cpu_9_load,cpu_10_load,cpu_11_load,cpu_0_freq,cpu_1_freq,cpu_2_freq,cpu_3_freq,cpu_4_freq,cpu_5_freq,cpu_6_freq,cpu_7_freq,cpu_8_freq,cpu_9_freq,cpu_10_freq,cpu_11_freq,EMC_%bandwidth,EMC_freq_mhz,gr3d_%bandwidth,gr3d_freq_mhz,gr3d2_%bandwidth,gr3d2_freq_mhz,nvjpg1,vic_freq,ape,CV0,CPU,Tdiode,SOC2,SOC0,CV1,GPU,SOC1,CV2,VDD_GPU_SOC_current,VDD_GPU_SOC_avg,VDD_CPU_CV_current,VDD_CPU_CV_avg,VIN_SYS_5V0_current,VIN_SYS_5V0_avg,NC_current,NC_avg,VDDQ_VDD2_1V8AO_current,VDDQ_VDD2_1V8AO_avg,NC_current.1,NC_avg.1,tegra
2023-08-06 21:24:20,2148,30623,5757,4,0,15311,0,2,0,1,0,2,0,0,2,3,1,1,0,729,729,729,730,729,729,725,730,747,729,728,729,10,204,0,114,0,114,729,729,233,-256,46.468,35.25,42.562,43.5,-256,41.0,42.781,-256,4.759,4759,0.792,792,3.723,3723,0,0,0.704,704,0,0,9.978000000000002
2023-08-06 21:24:21,2149,30623,5757,4,0,15311,0,2,5,0,1,0,0,2,0,3,0,0,0,1036,1036,1036,1035,729,732,727,729,708,728,726,729,4,204,0,114,0,114,729,729,233,-256,46.25,35.25,42.468,43.187,-256,41.062,42.875,-256,4.757,4758,0.792,792,3.617,3670,0,0,0.702,703,0,0,9.91329411764706
2023-08-06 21:24:22,2145,30623,5757,4,0,15311,0,1,0,1,1,4,1,0,4,2,0,0,0,750,729,729,729,730,729,729,723,729,729,729,729,2,204,0,114,0,114,729,729,233,-256,46.468,35.25,42.406,43.25,-256,40.687,42.718,-256,4.757,4757,0.792,792,3.611,3650,0,0,0.702,702,0,0,9.889872146118723
2023-08-06 21:24:23,2145,30623,5757,4,0,15311,0,3,1,0,1,3,0,0,0,1,0,0,0,2194,1066,733,729,730,722,774,729,729,729,729,743,1,204,0,114,0,114,729,729,233,-256,46.25,35.25,42.375,43.25,-256,40.75,42.718,-256,4.759,4758,0.792,792,3.611,3640,0,0,0.702,702,0,0,9.879658112909594
2023-08-06 21:24:25,2145,30623,5757,4,0,15311,0,3,0,0,0,2,1,1,1,1,0,0,0,2174,730,729,716,729,749,729,709,729,729,730,729,0,204,0,114,0,114,729,729,233,-256,46.281,35.25,42.312,43.156,-256,40.656,42.812,-256,4.757,4757,0.792,792,3.611,3634,0,0,0.702,702,0,0,9.87329046915005
2023-08-06 21:24:26,2144,30623,5757,4,0,15311,0,3,0,0,0,1,0,0,0,1,0,0,1,2194,729,729,730,729,724,728,730,729,729,729,729,0,204,0,114,0,114,729,729,233,-256,46.375,35.25,42.343,43.25,-256,40.656,42.718,-256,4.757,4757,0.792,792,3.623,3632,0,0,0.703,702,0,0,9.873871710917765
2023-08-06 21:24:27,2144,30623,5757,4,0,15311,0,2,0,0,0,1,0,0,2,2,1,0,0,729,730,729,729,726,729,724,729,874,728,677,728,0,2133,0,114,0,114,729,729,233,-256,46.25,35.25,42.343,43.218,-256,40.718,42.718,-256,4.757,4757,1.188,848,3.717,3644,0,0,0.703,702,0,0,10.03443312010289
2023-08-06 21:24:28,2144,30623,5757,4,0,15311,0,2,0,0,0,0,1,0,1,1,0,0,0,2195,731,729,729,729,729,729,722,729,729,727,730,0,204,0,114,0,114,729,729,233,-256,46.281,35.25,42.343,43.156,-256,40.562,42.75,-256,4.757,4757,0.792,841,3.611,3640,0,0,0.702,702,0,0,9.979538625710335
2023-08-06 21:24:29,2143,30623,5757,4,0,15311,0,2,0,0,0,3,1,0,1,1,0,0,0,2109,729,730,728,728,731,730,719,729,728,727,732,0,204,0,114,0,114,729,729,233,-256,45.968,35.0,42.312,43.187,-256,40.843,42.75,-256,4.757,4757,0.792,836,3.611,3637,0,0,0.702,702,0,0,9.94279427073718
2023-08-06 21:24:30,2142,30623,5757,4,0,15311,0,1,0,1,0,1,0,0,0,1,0,0,0,2197,731,729,729,761,730,734,729,729,729,729,730,0,204,0,114,0,114,729,729,233,-256,46.343,35.0,42.312,43.156,-256,40.5,42.812,-256,4.757,4757,0.792,831,3.611,3634,0,0,0.702,702,0,0,9.9178514155943
