,timestamp,ram_used_mb,ram_size_mb,largest_free_blocks,lfb_size_mb,swap_mb,swap_size_mb,cached_mb,cpu_0_load,cpu_1_load,cpu_2_load,cpu_3_load,cpu_4_load,cpu_5_load,cpu_6_load,cpu_7_load,cpu_8_load,cpu_9_load,cpu_10_load,cpu_11_load,cpu_0_freq,cpu_1_freq,cpu_2_freq,cpu_3_freq,cpu_4_freq,cpu_5_freq,cpu_6_freq,cpu_7_freq,cpu_8_freq,cpu_9_freq,cpu_10_freq,cpu_11_freq,EMC_%bandwidth,EMC_freq_mhz,gr3d_%bandwidth,gr3d_freq_mhz,gr3d2_%bandwidth,gr3d2_freq_mhz,nvjpg1,vic_freq,ape,CV0,CPU,Tdiode,SOC2,SOC0,CV1,GPU,SOC1,CV2,VDD_GPU_SOC_current,VDD_GPU_SOC_avg,VDD_CPU_CV_current,VDD_CPU_CV_avg,VIN_SYS_5V0_current,VIN_SYS_5V0_avg,NC_current,NC_avg,VDDQ_VDD2_1V8AO_current,VDDQ_VDD2_1V8AO_avg,NC_current,NC_avg
0,2023-07-07 18:22:44,2316,30623,4925,4,4,15311,0,6,3,1,2,4,2,0,2,6,3,1,0,747,694,729,730,775,730,729,729,730,703,730,728,8,204,0,114,0,114,729,729,233,-256,47.656,36.5,43.5,44.406,-256,41.875,43.937,-256,4755,4755,1188,1188,3818,3818,0,0,803,803,0,0
1,2023-07-07 18:22:45,2300,30623,4925,4,4,15311,0,14,6,4,5,10,10,5,8,9,6,4,9,729,727,729,729,730,729,729,729,713,730,729,745,0,2133,0,114,0,114,729,729,233,-256,47.531,36.5,43.5,44.437,-256,41.687,43.875,-256,4755,4755,1584,1386,4019,3918,0,0,904,853,0,0
2,2023-07-07 18:22:47,2296,30623,4925,4,4,15311,0,5,2,4,0,5,3,0,0,4,0,4,1,730,729,730,729,736,721,729,726,729,1050,729,727,3,204,0,114,0,114,729,729,233,-256,47.406,36.25,43.5,44.218,-256,41.687,43.781,-256,4755,4755,1188,1320,3918,3918,0,0,803,836,0,0
3,2023-07-07 18:22:48,2296,30623,4925,4,4,15311,0,6,3,0,0,5,0,6,2,2,3,6,6,2195,729,729,727,729,729,729,730,727,730,729,728,0,2133,0,114,0,114,729,729,233,-256,47.281,36.25,43.437,44.312,-256,41.718,43.75,-256,4755,4755,1188,1287,4119,3968,0,0,803,828,0,0
4,2023-07-07 18:22:49,2297,30623,4925,4,4,15311,0,6,0,0,3,5,5,0,1,5,1,1,1,728,729,718,728,729,730,730,738,729,729,729,729,0,2133,0,114,0,114,729,729,233,-256,47.656,36.25,43.437,44.25,-256,41.625,43.875,-256,4755,4755,1188,1267,4126,4000,0,0,805,823,0,0
5,2023-07-07 18:22:50,2296,30623,4925,4,4,15311,0,4,1,0,0,6,6,1,0,5,2,0,2,729,748,729,728,729,728,742,729,734,729,729,729,0,2133,0,114,0,114,729,729,233,-256,47.562,36.25,43.312,44.281,-256,41.875,43.843,-256,4755,4755,792,1188,4025,4004,0,0,704,803,0,0
6,2023-07-07 18:22:51,2296,30623,4925,4,4,15311,0,6,0,0,1,4,3,1,3,7,0,3,2,1248,685,728,726,729,729,729,728,729,741,729,728,0,204,0,114,0,114,729,729,233,-256,47.218,36.25,43.281,44.312,-256,41.718,43.843,-256,4757,4755,792,1131,4019,4006,0,0,703,789,0,0
7,2023-07-07 18:22:52,2295,30623,4925,4,4,15311,0,9,0,0,0,4,4,0,2,5,1,0,1,2192,729,725,729,729,728,753,730,690,729,733,729,0,204,0,114,0,114,729,729,233,-256,47.187,36.25,43.312,44.312,-256,41.75,43.625,-256,4757,4755,1188,1138,4119,4020,0,0,803,791,0,0
8,2023-07-07 18:22:53,2295,30623,4925,4,4,15311,0,9,0,0,0,5,6,1,2,4,1,1,0,2106,2105,2104,2106,1911,1881,1453,1419,729,729,729,732,0,204,0,114,0,114,729,729,233,-256,47.25,36.25,43.312,44.312,-256,41.5,43.812,-256,4755,4755,1188,1144,4119,4031,0,0,803,792,0,0
9,2023-07-07 18:22:54,2295,30623,4925,4,4,15311,0,7,1,0,0,4,3,1,1,5,2,4,2,731,728,730,729,729,727,730,729,712,730,744,729,0,2133,0,114,0,114,729,729,233,-256,47.125,36,43.375,44.343,-256,41.781,43.656,-256,4755,4755,1188,1148,4119,4040,0,0,803,793,0,0
10,2023-07-07 18:22:55,2295,30623,4925,4,4,15311,0,9,0,0,0,4,4,1,1,4,1,3,2,729,754,729,730,741,729,730,729,731,729,729,719,0,2133,0,114,0,114,729,729,233,-256,47.25,36,43.25,44.156,-256,41.687,43.687,-256,4755,4755,1188,1152,3824,4020,0,0,805,794,0,0
11,2023-07-07 18:22:56,2295,30623,4925,4,4,15311,0,6,2,0,0,4,6,1,0,5,2,3,0,727,729,733,697,728,709,729,729,735,729,728,752,0,2133,0,114,0,114,729,729,233,-256,47.437,36,43.218,44.218,-256,41.718,43.843,-256,4755,4755,1188,1155,3818,4003,0,0,803,795,0,0
12,2023-07-07 18:22:57,2296,30623,4925,4,4,15311,0,6,1,0,0,5,5,2,2,7,1,1,0,2193,728,744,729,728,729,783,728,730,723,729,730,0,2133,0,114,0,114,729,729,233,-256,47.281,36.25,43.187,44.187,-256,41.437,43.687,-256,4755,4755,1188,1157,3818,3989,0,0,802,795,0,0
13,2023-07-07 18:22:59,2295,30623,4925,4,4,15311,0,8,1,0,0,4,3,0,0,4,1,0,1,732,729,730,729,709,730,727,729,729,729,730,729,0,2133,0,114,0,114,729,729,233,-256,47.093,36.25,43.343,44.156,-256,41.781,43.625,-256,4755,4755,1188,1159,3818,3977,0,0,802,796,0,0
